title,roaster,score,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,With Milk,Acidity,coffee_name,coffee_review_url,coffee_brand_url,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD
Ethiopia Washed Aricha Woreda Yirgacheffe,Ramshead Coffee Roasters,92,"Bozeman, Montana","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/78,$19.00/12 ounces,May 2023,9.0,8.0,9,9,7.0,,,Ethiopia Washed Aricha Woreda Yirgacheffe,https://www.coffeereview.com/review/ethiopia-washed-aricha-woreda-yirgacheffe/,https://bit.ly/2P8dTQf,1,0,0,0,0,0,$19.00/12 ounces
Colombia Huila Finca El Triunfo Martha Zuñiga Pink Bourbon,Ramshead Coffee Roasters,94,"Bozeman, Montana","Tolimas, Colombia",Medium-Light,58/74,$32.00/12 ounces,May 2023,9.0,9.0,9,9,8.0,,,Colombia Huila Finca El Triunfo Martha Zuñiga Pink Bourbon,https://www.coffeereview.com/review/colombia-huila-finca-el-triunfo-martha-zuniga-pink-bourbon/,https://bit.ly/2P8dTQf,0,0,0,0,0,0,$32.00/12 ounces
Costa Rica SL28 Natural,Coffeeland,93,"Chia-Yi, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,56/72,NT $750/227 grams,May 2023,9.0,8.0,9,9,8.0,,,Costa Rica SL28 Natural,https://www.coffeereview.com/review/costa-rica-sl28-natural/,https://www.coffeeland.com.tw/,0,0,1,0,0,0,$22.5/227 grams
Sunrise Blend,Heat Coffee,90,"Taipei, Taiwan",Ethiopia; Brazil; India; Indonesia; Guatemala,Medium-Light,57/71,NT $130/8 ounces,May 2023,8.0,8.0,8,9,7.0,,,Sunrise Blend,https://www.coffeereview.com/review/sunrise-blend/,https://www.facebook.com/heatcoffee768,1,0,1,0,1,1,$3.9/8 ounces
Bella Carmona Guatemala,JBC Coffee Roasters,93,"Madison, Wisconsin","Sacatepequez, Antigua growing region, Guatemala",Medium-Light,58/76,$19.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Bella Carmona Guatemala,https://www.coffeereview.com/review/bella-carmona-guatemala-6/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$19.00/12 ounces
Bella Carmona Guatemala,JBC Coffee Roasters,93,"Madison, Wisconsin","Sacatepequez, Antigua growing region, Guatemala",Medium-Light,58/76,$19.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Bella Carmona Guatemala,https://www.coffeereview.com/review/bella-carmona-guatemala-5/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$19.00/12 ounces
Bella Carmona Guatemala,JBC Coffee Roasters,93,"Madison, Wisconsin","Sacatepequez, Antigua growing region, Guatemala",Medium-Light,58/76,$19.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Bella Carmona Guatemala,https://www.coffeereview.com/review/bella-carmona-guatemala-4/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$19.00/12 ounces
Bella Carmona Guatemala,JBC Coffee Roasters,93,"Madison, Wisconsin","Sacatepequez, Antigua growing region, Guatemala",Medium-Light,58/76,$19.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Bella Carmona Guatemala,https://www.coffeereview.com/review/bella-carmona-guatemala-3/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$19.00/12 ounces
Huye Mountain Rwanda,JBC Coffee Roasters,93,"Madison, Wisconsin","Huye District, Rwanda",Medium-Light,59/75,$19.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Huye Mountain Rwanda,https://www.coffeereview.com/review/huye-mountain-rwanda/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$19.00/12 ounces
Ethiopia Bench Maji Geisha Lucy Station,GK Coffee,94,"Yilan, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,64/83,NT $600/200 grams,May 2023,9.0,9.0,9,9,8.0,,,Ethiopia Bench Maji Geisha Lucy Station,https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station/,https://www.gkcoffee.com.tw,1,0,0,0,0,0,$18.0/200 grams
Ecuador Peñaherrera AAA,PT's Coffee Roasting Co.,95,"Topeka, Kansas","Imbabura Province, Ecuador",Medium-Light,60/77,$25.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Ecuador Peñaherrera AAA,https://www.coffeereview.com/review/ecuador-penaherrera-aaa-2/,https://www.ptscoffee.com,0,0,0,0,0,0,$25.00/12 ounces
West Java Frinsa Estate Natural,Corvus Coffee,93,"Denver, Colorado","Bandung Highlands, West Java, Indonesia",,/,$23.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,West Java Frinsa Estate Natural,https://www.coffeereview.com/review/west-java-frinsa-estate-natural/,https://www.corvuscoffee.com/,0,0,0,0,1,0,$23.00/12 ounces
Java Argopuro Mountain Anaerobic Natural,Equator Coffees,93,"San Rafael, California","Tlogosari Village, Argopuro, East Java, Indonesia",,/,$20.00/12 ounces,May 2023,9.0,9.0,8,9,8.0,,,Java Argopuro Mountain Anaerobic Natural,https://www.coffeereview.com/review/java-argopuro-mountain-anaerobic-natural/,https://www.equatorcoffees.com/,0,0,0,0,1,0,$20.00/12 ounces
La Papaya Natural Ecuador,JBC Coffee Roasters,95,"Madison, Wisconsin","Saraguro, Loja, Ecuador",Medium-Light,58/80,$19.00/8 ounces,May 2023,9.0,9.0,9,9,9.0,,,La Papaya Natural Ecuador,https://www.coffeereview.com/review/la-papaya-natural-ecuador/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$19.00/8 ounces
Wilton Benitez Tabi VIP Colombia,JBC Coffee Roasters,95,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,64/86,$22.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Wilton Benitez Tabi VIP Colombia,https://www.coffeereview.com/review/wilton-benitez-tabi-vip-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$22.00/12 ounces
El Mango Peru,JBC Coffee Roasters,94,"Madison, Wisconsin","San Ignacio, Cajamarca, Peru",Medium-Light,56/77,$19.00/12 ounces,May 2023,9.0,9.0,9,9,8.0,,,El Mango Peru,https://www.coffeereview.com/review/el-mango-peru/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$19.00/12 ounces
Banko Gotiti Ethiopia,JBC Coffee Roasters,95,"Madison, Wisconsin","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,60/78,$20.00/12 ounces,May 2023,9.0,9.0,8,10,9.0,,,Banko Gotiti Ethiopia,https://www.coffeereview.com/review/banko-gotiti-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$20.00/12 ounces
El Morito Guatemala,JBC Coffee Roasters,94,"Madison, Wisconsin","Mataquescuintla, Jalapa, Guatemala",Medium-Light,59/76,$19.00/8 ounces,May 2023,9.0,9.0,9,9,8.0,,,El Morito Guatemala,https://www.coffeereview.com/review/el-morito-guatemala/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$19.00/8 ounces
Gera DR Congo,JBC Coffee Roasters,93,"Madison, Wisconsin","South Kivu Province, Democratic Republic of the Congo",Medium-Light,60/78,$20.00/12 ounces,May 2023,9.0,8.0,9,9,8.0,,,Gera DR Congo,https://www.coffeereview.com/review/gera-dr-congo/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$20.00/12 ounces
Pantan Musara Sumatra,JBC Coffee Roasters,95,"Madison, Wisconsin","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,56/78,$23.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Pantan Musara Sumatra,https://www.coffeereview.com/review/pantan-musara-sumatra-4/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Pantan Musara Sumatra,JBC Coffee Roasters,95,"Madison, Wisconsin","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,56/78,$23.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Pantan Musara Sumatra,https://www.coffeereview.com/review/pantan-musara-sumatra-3/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Pantan Musara Sumatra,JBC Coffee Roasters,95,"Madison, Wisconsin","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,56/78,$23.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Pantan Musara Sumatra,https://www.coffeereview.com/review/pantan-musara-sumatra-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Pantan Musara Sumatra,JBC Coffee Roasters,95,"Madison, Wisconsin","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,56/78,$23.00/12 ounces,May 2023,9.0,9.0,9,9,9.0,,,Pantan Musara Sumatra,https://www.coffeereview.com/review/pantan-musara-sumatra/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Giakanja Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin","Nyeri County, Kenya",Medium-Light,59/79,$25.00/12 ounces,May 2023,9.0,9.0,8,9,9.0,,,Giakanja Kenya,https://www.coffeereview.com/review/giakanja-kenya-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$25.00/12 ounces
Asobombo Colombia,JBC Coffee Roasters,93,"Madison, Wisconsin","Pitalito, Huila Department, Colombia",Medium-Light,58/76,$20.00/12 ounces,May 2023,9.0,9.0,8,9,8.0,,,Asobombo Colombia,https://www.coffeereview.com/review/asobombo-colombia-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$20.00/12 ounces
Asobombo Colombia,JBC Coffee Roasters,93,"Madison, Wisconsin","Pitalito, Huila Department, Colombia",Medium-Light,58/76,$20.00/12 ounces,May 2023,9.0,9.0,8,9,8.0,,,Asobombo Colombia,https://www.coffeereview.com/review/asobombo-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$20.00/12 ounces
Ethiopia Basha Bekele,Roadmap CoffeeWorks,95,"Lexington, Virginia","Sidamo growing region, south-central Ethiopia",Light,62/86,$23.00/12 ounces,April 2023,9.0,9.0,9,9,9.0,,,Ethiopia Basha Bekele,https://www.coffeereview.com/review/ethiopia-basha-bekele/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$23.00/12 ounces
Colombia Luz Helena Salazar Wine Yeast Grape Honey,GK Coffee,94,"Yilan, Taiwan","Quindio Department, Colombia",Medium-Light,58/80,NT $700/200 grams,April 2023,9.0,9.0,9,9,8.0,,,Colombia Luz Helena Salazar Wine Yeast Grape Honey,https://www.coffeereview.com/review/colombia-luz-helena-salazar-wine-yeast-grape-honey/,https://www.gkcoffee.com.tw,0,0,0,0,0,0,$21.0/200 grams
Ka‘ū Malolactic Natural,Paradise Roasters,94,"Hilo, Big Island of Hawai’i","Ka‘ū growing region, Big Island of Hawai’i",Medium-Light,62/76,$40.00/4 ounces,April 2023,9.0,8.0,9,9,9.0,,,Ka‘ū Malolactic Natural,https://www.coffeereview.com/review/kau-malolactic-natural/,https://paradiseroasters.com/,0,0,0,1,0,0,$40.00/4 ounces
Jade Rabbit Espresso Blend,Simon Hsieh Aroma Roast Coffees,95,"Taoyuan, Taiwan",Ethiopia; Kenya,Medium,46/70,NT $650/8 ounces,April 2023,9.0,,9,9,9.0,9.0,,Jade Rabbit Espresso Blend,https://www.coffeereview.com/review/jade-rabbit-espresso-blend/,https://www.facebook.com/4ArtsZeroDefectCoffees,1,0,0,0,0,1,$19.5/8 ounces
Passion Paradise,Hutu Cafe Roastery,93,"Taipei, Taiwan",Colombia; Kenya; El Salvador,Medium-Light,60/78,NT $500/200 grams,April 2023,9.0,9.0,8,9,8.0,,,Passion Paradise,https://www.coffeereview.com/review/passion-paradise/,https://myship.7-11.com.tw/general/detail/GM2304046865328,1,0,1,0,0,1,$15.0/200 grams
Autumn Forest,Hutu Cafe Roastery,93,"Taipei, Taiwan",Colombia; Kenya; Costa Rica,Medium-Light,61/79,NT $500/200 grams,April 2023,9.0,9.0,8,9,8.0,,,Autumn Forest,https://www.coffeereview.com/review/autumn-forest/,https://myship.7-11.com.tw/general/detail/GM2304046865328,1,0,1,0,0,1,$15.0/200 grams
Colombia Geisha Spirits Brew Bag,Mostra Coffee,92,"San Diego, California","Huila Department, Colombia",,0/0,$34.00/5 single-serve brew bags,April 2023,8.0,8.0,9,9,8.0,,,Colombia Geisha Spirits Brew Bag,https://www.coffeereview.com/review/colombia-geisha-spirits-brew-bag/,https://mostracoffee.com/,0,0,0,0,0,0,$34.00/5 single-serve brew bags
Ethiopia Washed Brew Bag,Kakalove Cafe,91,"Chia-Yi, Taiwan",Ethiopia,,0/0,NT $30/1 single-serve brew bag,April 2023,8.0,8.0,8,9,8.0,,,Ethiopia Washed Brew Bag,https://www.coffeereview.com/review/ethiopia-washed-brew-bag/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$0.9/1 single-serve brew bag
Bull Demon King Brew Bag,Simon Hsieh Aroma Roast Coffees,91,"Taoyuan, Taiwan",Colombia; Peru; Rwanda; Ethiopia,,0/0,NT $500/5 single-serve brew bags,April 2023,8.0,8.0,8,9,8.0,,,Bull Demon King Brew Bag,https://www.coffeereview.com/review/bull-demon-king-brew-bag/,https://www.facebook.com/4ArtsZeroDefectCoffees,1,0,0,0,0,1,$15.0/5 single-serve brew bags
Road Less Traveled Brew Bag,Roadmap CoffeeWorks,90,"Lexington, Virginia",Colombia; Peru; Rwanda; Ethiopia,,0/0,$4.50/4 single-serve brew bags,April 2023,8.0,8.0,8,8,8.0,,,Road Less Traveled Brew Bag,https://www.coffeereview.com/review/road-less-traveled-brew-bag/,https://roadmapcoffeeworks.com/,1,0,0,0,0,1,$4.50/4 single-serve brew bags
Ethiopia Natural Brew Bag,Euphora Coffee,89,"Taipei, Taiwan",Ethiopia,,0/0,$10.00/10 single-serve brew bags,April 2023,8.0,8.0,8,8,7.0,,,Ethiopia Natural Brew Bag,https://www.coffeereview.com/review/ethiopia-natural-brew-bag/,https://www.euphoracoffeestudio.com/categories/coffee-review,1,0,0,0,0,0,$10.00/10 single-serve brew bags
Ethiopia Halo Beriti Single-Origin Espresso,Temple Coffee,95,"Sacramento, California","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,56/74,$24.00/12 ounces,April 2023,9.0,,9,9,9.0,9.0,,Ethiopia Halo Beriti Single-Origin Espresso,https://www.coffeereview.com/review/ethiopia-halo-beriti-single-origin-espresso/,https://www.templecoffee.com,1,0,0,0,0,0,$24.00/12 ounces
Ethiopia Gora Kone,Temple Coffee,94,"Sacramento, California","Sidamo growing region, southern Ethiopia",Light,62/84,$23.50/12 ounces,April 2023,9.0,9.0,9,9,8.0,,,Ethiopia Gora Kone,https://www.coffeereview.com/review/ethiopia-gora-kone/,https://www.templecoffee.com,1,0,0,0,0,0,$23.50/12 ounces
Easter Sunrise Blend,Mystic Monk Coffee,93,"Clark, Wyoming",Not disclosed,Medium-Light,56/74,$15.99/12 ounces,April 2023,9.0,8.0,9,9,8.0,,,Easter Sunrise Blend,https://www.coffeereview.com/review/easter-sunrise-blend-5/,http://www.mysticmonkcoffee.com,0,0,0,0,0,0,$15.99/12 ounces
Easter Sunrise Blend,Mystic Monk Coffee,93,"Clark, Wyoming",Not disclosed,Medium-Light,56/74,$15.99/12 ounces,April 2023,9.0,8.0,9,9,8.0,,,Easter Sunrise Blend,https://www.coffeereview.com/review/easter-sunrise-blend-4/,http://www.mysticmonkcoffee.com,0,0,0,0,0,0,$15.99/12 ounces
Ecuador Pichincha Imbabura Chirmoya,Mystic Monk Coffee,93,"Clary, Wyoming","Pichincha Province, Ecuador",Medium-Light,58/80,$15.95/12 ounces,April 2023,9.0,9.0,8,9,8.0,,,Ecuador Pichincha Imbabura Chirmoya,https://www.coffeereview.com/review/ecuador-pichincha-imbabura-chirmoya/,http://www.mysticmonkcoffee.com,0,0,0,0,0,0,$15.95/12 ounces
Wonderblend,Temple Coffee,93,"Sacramento, California",Costa Rica; Ethiopia,Medium-Light,59/77,$25.00/12 ounces,April 2023,9.0,9.0,8,9,8.0,,,Wonderblend,https://www.coffeereview.com/review/wonderblend/,https://www.templecoffee.com,1,0,1,0,0,1,$25.00/12 ounces
Wonderblend,Temple Coffee,93,"Sacramento, California",Costa Rica; Ethiopia,Medium-Light,59/77,$25.00/12 ounces,April 2023,9.0,9.0,8,9,8.0,,,Wonderblend,https://www.coffeereview.com/review/wonderland-blend/,https://www.templecoffee.com,1,0,1,0,0,1,$25.00/12 ounces
Ecuador Finca Lugmapata,Equator Coffees,94,"San Rafael, California","Pallatanga, Chimborazo Province, Ecuador",Medium-Light,62/79,$22.00/6 ounces,April 2023,9.0,9.0,9,9,8.0,,,Ecuador Finca Lugmapata,https://www.coffeereview.com/review/ecuador-finca-lugmapata/,https://www.equatorcoffees.com/,0,0,0,0,0,0,$22.00/6 ounces
Mocha Java Blend,Equator Coffees,93,"San Rafael, California",Ethiopia; Sumatra,Medium-Light,59/77,$17.50/12 ounces,April 2023,9.0,8.0,9,9,8.0,,,Mocha Java Blend,https://www.coffeereview.com/review/mocha-java-blend-8/,https://www.equatorcoffees.com/,1,0,0,0,1,1,$17.50/12 ounces
Quindio Gold Honey Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin","Circasia Municipality, Quindio Department, Colombia",Light,62/80,$18.00/8 ounces,April 2023,9.0,9.0,9,9,8.0,,,Quindio Gold Honey Colombia,https://www.coffeereview.com/review/quindio-gold-honey-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/8 ounces
Kenya Washed Kiambu Gititu AB Top,Kakalove Cafe,95,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Light,60/82,NT $300/8 ounces,March 2023,9.0,9.0,9,9,9.0,,,Kenya Washed Kiambu Gititu AB Top,https://www.coffeereview.com/review/kenya-washed-kiambu-gititu-ab-top/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.0/8 ounces
Ethiopia Natural Guji Dasaya,Kakalove Cafe,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,62/86,NT $290/8 ounces,March 2023,9.0,9.0,9,9,9.0,,,Ethiopia Natural Guji Dasaya,https://www.coffeereview.com/review/ethiopia-natural-guji-dasaya/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$8.7/8 ounces
Kona Classic,Paradise Roasters,94,"Hilo, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,60/78,$25.00/4 ounces,March 2023,9.0,9.0,9,9,8.0,,,Kona Classic,https://www.coffeereview.com/review/kona-classic/,https://paradiseroasters.com/,0,0,0,1,0,0,$25.00/4 ounces
Hawai’i Ka‘ū Champagne Natural,Paradise Roasters,94,"Hilo, Hawaii","Ka‘ū growing region, Big Island of Hawai’i",Medium-Light,60/78,$25.00/4 ounces,March 2023,9.0,9.0,9,9,8.0,,,Hawai’i Ka‘ū Champagne Natural,https://www.coffeereview.com/review/hawaii-kau-champagne-natural-2/,https://paradiseroasters.com/,0,0,0,1,0,0,$25.00/4 ounces
Ethiopia Sidamo Rumudamo Premium,Kakalove Cafe,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/84,NT $400/8 ounces,March 2023,9.0,9.0,9,9,9.0,,,Ethiopia Sidamo Rumudamo Premium,https://www.coffeereview.com/review/ethiopia-sidamo-rumudamo-premium/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$12.0/8 ounces
Yemen Natural Hamoud Abdullah AL-Khisheni,Kakalove Cafe,94,"Chia-Yi, Taiwan","Al Hayma, Sana'a Governorate, Yemen",Light,62/80,NT $600/4 ounces,March 2023,9.0,9.0,9,9,8.0,,,Yemen Natural Hamoud Abdullah AL-Khisheni,https://www.coffeereview.com/review/yemen-natural-hamoud-abdullah-al-khisheni/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$18.0/4 ounces
Ethiopia Guji,Heat Coffee,94,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,65/86,NT $180/8 ounces,March 2023,9.0,9.0,8,9,9.0,,,Ethiopia Guji,https://www.coffeereview.com/review/ethiopia-guji-3/,https://www.facebook.com/heatcoffee768,1,0,0,0,0,0,$5.4/8 ounces
Ecuador Legrand Robusta Lactic Natural Espresso,Paradise Roasters,92,"Hilo, Hawaii","Santa Elena Province, Ecuador",Medium-Light,57/74,$19.00/12 ounces,March 2023,9.0,,8,9,7.0,9.0,,Ecuador Legrand Robusta Lactic Natural Espresso,https://www.coffeereview.com/review/ecuador-legrand-robusta-lactic-natural-espresso/,https://paradiseroasters.com/,0,0,0,0,0,0,$19.00/12 ounces
Worka Sakaro Ethiopia,JBC Coffee Roasters,95,"Madison, Wisconsin","Worka Sakaro, Gedeb District, Gedeo Zone, Ethiopia",Light,62/84,$20.00/12 ounces,March 2023,9.0,9.0,9,9,9.0,,,Worka Sakaro Ethiopia,https://www.coffeereview.com/review/worka-sakaro-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$20.00/12 ounces
Teremuka Peaberry Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin","Nakuru County, Kenya",Medium-Light,60/77,$24.00/12 ounces,March 2023,9.0,9.0,9,9,8.0,,,Teremuka Peaberry Kenya,https://www.coffeereview.com/review/teremuka-peaberry-kenya/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$24.00/12 ounces
Teremuka Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin","Nakuru County, Kenya",Medium-Light,60/77,$24.00/12 ounces,March 2023,9.0,9.0,9,9,8.0,,,Teremuka Kenya,https://www.coffeereview.com/review/teremuka-kenya/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$24.00/12 ounces
La Joya Ecuador,JBC Coffee Roasters,93,"Madison, Wisconsin","Gonzanama, Loja Province, Ecuador",Light,61/83,$25.00/12 ounces,March 2023,9.0,9.0,8,9,8.0,,,La Joya Ecuador,https://www.coffeereview.com/review/la-joya-ecuador/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$25.00/12 ounces
Norte Peru,JBC Coffee Roasters,93,"Madison, Wisconsin","Jaén Province, Cajamarca Region, Peru",Medium-Light,58/78,$18.00/12 ounces,March 2023,9.0,8.0,9,9,8.0,,,Norte Peru,https://www.coffeereview.com/review/norte-peru-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/12 ounces
Norte Peru,JBC Coffee Roasters,93,"Madison, Wisconsin","Jaén Province, Cajamarca Region, Peru",Medium-Light,58/78,$18.00/12 ounces,March 2023,9.0,8.0,9,9,8.0,,,Norte Peru,https://www.coffeereview.com/review/norte-peru/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/12 ounces
San Jose del Lago Guatemala,JBC Coffee Roasters,93,"Madison, Wisconsin","Santiago Atitlán, Sololá Department, Guatemala",Medium-Light,59/77,$22.00/12 ounces,March 2023,9.0,9.0,8,9,8.0,,,San Jose del Lago Guatemala,https://www.coffeereview.com/review/san-jose-del-lago-guatemala/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$22.00/12 ounces
Ethiopia Keramo Natural,Rusty Dog Coffee,93,"Madison, Wisconsin","Sidamo growing region, Ethiopia",Light,64/86,$20.50/12 ounces,March 2023,9.0,8.0,9,9,8.0,,,Ethiopia Keramo Natural,https://www.coffeereview.com/review/ethiopia-keramo-natural-2/,https://www.rustydogcoffee.com/,1,0,0,0,0,0,$20.50/12 ounces
Ethiopia Keramo Natural,Rusty Dog Coffee,93,"Madison, Wisconsin","Sidamo growing region, Ethiopia",Light,64/86,$20.50/12 ounces,March 2023,9.0,8.0,9,9,8.0,,,Ethiopia Keramo Natural,https://www.coffeereview.com/review/ethiopia-keramo-natural/,https://www.rustydogcoffee.com/,1,0,0,0,0,0,$20.50/12 ounces
Peru Cajamarca,Rusty Dog Coffee,92,"Madison, Wisconsin","Cajamarca, Peru",Medium-Light,58/76,$15.25/12 ounces,March 2023,9.0,8.0,8,9,8.0,,,Peru Cajamarca,https://www.coffeereview.com/review/peru-cajamarca-3/,https://www.rustydogcoffee.com/,0,0,0,0,0,0,$15.25/12 ounces
El Salvador La Muela Pacamara,PT's Coffee Roasting Co.,94,"Topeka, Kansas","Chalatenango, El Salvador",Medium-Light,58/77,$23.00/12 ounces,March 2023,9.0,9.0,9,9,8.0,,,El Salvador La Muela Pacamara,https://www.coffeereview.com/review/el-salvador-la-muela-pacamara/,https://www.ptscoffee.com,0,0,1,0,0,0,$23.00/12 ounces
Colombia Finca Juan Martin Aced Sidra,Revel Coffee,95,"Billings, Montana","Cauca, Colombia",Light,62/80,$31.50/12 ounces,March 2023,9.0,9.0,9,9,9.0,,,Colombia Finca Juan Martin Aced Sidra,https://www.coffeereview.com/review/colombia-finca-juan-martin-aced-sidra/,https://revelcoffee.com/,0,0,0,0,0,0,$31.50/12 ounces
Guatemala Natural Santa Felisa Gesha SF-04 95,Kakalove Cafe,95,"Chia-Yi, Taiwan","Acatenango, Chimaltenango Department, Guatemala",Medium-Light,59/75,NT $650/4 ounces,March 2023,9.0,9.0,9,9,9.0,,,Guatemala Natural Santa Felisa Gesha SF-04 95,https://www.coffeereview.com/review/guatemala-natural-santa-felisa-gesha-sf-04-95/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$19.5/4 ounces
Colombia Red Bomb,Roadmap CoffeeWorks,94,"Lexington, Virginia","La Sierra, Medellin, Colombia",Medium-Light,59/77,$25.00/12 ounces,March 2023,9.0,9.0,9,9,8.0,,,Colombia Red Bomb,https://www.coffeereview.com/review/colombia-red-bomb/,https://roadmapcoffeeworks.com/,0,0,0,0,0,0,$25.00/12 ounces
Ethiopia 2022 COE #3 Washed Temam 74110,Kakalove Cafe,95,"Chia-Yi, Taiwan","Jimma Zone, Oromia region, southern Ethiopia",Light,62/86,"NT $1,250/4 ounces",March 2023,9.0,9.0,9,9,9.0,,,Ethiopia 2022 COE #3 Washed Temam 74110,https://www.coffeereview.com/review/ethiopia-2022-coe-3-washed-temam-74110/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$37.5/4 ounces
Espresso Giusto,Roadmap CoffeeWorks,94,"Lexington, Virginia",Colombia; Guatemala; Mexico,Medium-Light,54/72,$16.95/12 ounces,March 2023,9.0,,9,9,8.0,9.0,,Espresso Giusto,https://www.coffeereview.com/review/espresso-giusto-3/,https://roadmapcoffeeworks.com/,0,0,1,0,0,1,$16.95/12 ounces
Espresso Giusto,Roadmap CoffeeWorks,94,"Lexington, Virginia",Colombia; Guatemala; Mexico,Medium-Light,54/72,$16.95/12 ounces,March 2023,9.0,,9,9,8.0,9.0,,Espresso Giusto,https://www.coffeereview.com/review/espresso-giusto-2/,https://roadmapcoffeeworks.com/,0,0,1,0,0,1,$16.95/12 ounces
